Ponto,Amostra,SSID1,RSSI1,SSID2,RSSI2,SSID3,RSSI3,SSID4,RSSI4,SSID5,RSSI5,SSID6,RSSI6,SSID7,RSSI7,SSID8,RSSI8,SSID9,RSSI9,SSID10,RSSI10
TP4,78,eduroam,-63,wifi-zone-ufam-1,-63,TPV,-64,CETELI_TREINAMENTOS,-64,CETELI_P&D,-65,CETELI_WIFI,-65,VISITANTE_CETELI,-65,IoT-zone-ufam,-89,,,,,
TP4,79,CETELI_TREINAMENTOS,-58,CETELI_WIFI,-59,VISITANTE_CETELI,-59,CETELI_P&D,-60,TPV,-62,eduroam,-65,wifi-zone-ufam-1,-65,S80,-83,lpmc_ft,-84,IoT-zone-ufam,-88
TP4,80,TPV,-60,CETELI_WIFI,-63,VISITANTE_CETELI,-63,eduroam,-64,CETELI_P&D,-64,wifi-zone-ufam-1,-65,CETELI_TREINAMENTOS,-65,dlink-9A00,-66,lpmc_ft,-88,EEGI_ADM,-90
TP4,81,TPV,-58,dlink-9A00,-66,CETELI_WIFI,-73,VISITANTE_CETELI,-73,CETELI_TREINAMENTOS,-74,CETELI_P&D,-74,wifi-zone-ufam-1,-85,S80,-85,lpmc_ft,-86,eduroam,-87
TP4,82,TPV,-62,CETELI_WIFI,-66,VISITANTE_CETELI,-66,CETELI_TREINAMENTOS,-66,CETELI_P&D,-66,eduroam,-67,wifi-zone-ufam-1,-67,dlink-9A00,-67,S80,-82,lpmc_ft,-86
TP4,83,TPV,-60,eduroam,-64,wifi-zone-ufam-1,-64,dlink-9A00,-65,VISITANTE_CETELI,-66,CETELI_TREINAMENTOS,-67,CETELI_WIFI,-67,CETELI_P&D,-67,S80,-81,lpmc_ft,-88
TP4,84,TPV,-60,eduroam,-62,wifi-zone-ufam-1,-62,dlink-9A00,-65,VISITANTE_CETELI,-65,CETELI_WIFI,-66,CETELI_TREINAMENTOS,-67,CETELI_P&D,-68,lpmc_ft,-88,IoT-zone-ufam,-90
TP4,85,TPV,-59,eduroam,-63,wifi-zone-ufam-1,-63,CETELI_WIFI,-64,VISITANTE_CETELI,-64,CETELI_P&D,-64,dlink-9A00,-65,CETELI_TREINAMENTOS,-65,LAB_LME_2G,-84,lpmc_ft,-88
TP4,86,TPV,-60,dlink-9A00,-60,VISITANTE_CETELI,-62,CETELI_TREINAMENTOS,-62,CETELI_WIFI,-62,CETELI_P&D,-62,eduroam,-63,wifi-zone-ufam-1,-63,lpmc_ft,-86,IoT-zone-ufam,-89
TP4,87,TPV,-60,eduroam,-63,wifi-zone-ufam-1,-63,CETELI_WIFI,-63,VISITANTE_CETELI,-63,CETELI_P&D,-63,dlink-9A00,-64,CETELI_TREINAMENTOS,-65,IoT-zone-ufam,-89,EEGI_ADM,-90
TP4,88,TPV,-59,eduroam,-63,wifi-zone-ufam-1,-63,dlink-9A00,-64,VISITANTE_CETELI,-64,CETELI_TREINAMENTOS,-65,CETELI_WIFI,-65,CETELI_P&D,-65,lpmc_ft,-87,BRITO_AP,-90
TP4,89,TPV,-59,eduroam,-63,wifi-zone-ufam-1,-63,CETELI_WIFI,-64,VISITANTE_CETELI,-64,CETELI_TREINAMENTOS,-64,CETELI_P&D,-64,dlink-9A00,-65,S80,-82,lpmc_ft,-86
TP4,90,TPV,-59,eduroam,-64,wifi-zone-ufam-1,-64,dlink-9A00,-66,CETELI_WIFI,-67,VISITANTE_CETELI,-67,CETELI_TREINAMENTOS,-67,CETELI_P&D,-67,lpmc_ft,-88,LAB_LME_2G,-89
TP4,91,TPV,-60,eduroam,-64,wifi-zone-ufam-1,-64,CETELI_WIFI,-64,VISITANTE_CETELI,-64,CETELI_TREINAMENTOS,-64,CETELI_P&D,-64,BRITO_AP,-89,IoT-zone-ufam,-89,lpmc_ft,-90
TP4,92,CETELI_WIFI,-60,VISITANTE_CETELI,-61,CETELI_P&D,-61,eduroam,-63,wifi-zone-ufam-1,-63,CETELI_TREINAMENTOS,-64,TPV,-66,dlink-9A00,-70,lpmc_ft,-86,BRITO_AP,-90
TP4,93,CETELI_WIFI,-59,CETELI_TREINAMENTOS,-59,VISITANTE_CETELI,-60,CETELI_P&D,-60,TPV,-62,eduroam,-64,wifi-zone-ufam-1,-64,dlink-9A00,-70,lpmc_ft,-91,BRITO_AP,-93
TP4,94,TPV,-61,wifi-zone-ufam-1,-62,CETELI_P&D,-62,eduroam,-63,CETELI_WIFI,-63,CETELI_TREINAMENTOS,-63,VISITANTE_CETELI,-64,dlink-9A00,-71,S80,-82,IoT-zone-ufam,-86
TP4,95,TPV,-61,eduroam,-63,wifi-zone-ufam-1,-63,CETELI_WIFI,-63,CETELI_P&D,-63,VISITANTE_CETELI,-64,CETELI_TREINAMENTOS,-64,dlink-9A00,-68,S80,-83,BRITO_AP,-90
TP4,96,TPV,-61,CETELI_WIFI,-62,VISITANTE_CETELI,-62,CETELI_TREINAMENTOS,-62,CETELI_P&D,-62,eduroam,-63,wifi-zone-ufam-1,-63,dlink-9A00,-69,S80,-83,lpmc_ft,-87
TP4,97,TPV,-60,eduroam,-64,wifi-zone-ufam-1,-64,VISITANTE_CETELI,-64,CETELI_TREINAMENTOS,-64,CETELI_WIFI,-64,CETELI_P&D,-65,S80,-82,IoT-zone-ufam,-88,lpmc_ft,-92
TP4,98,TPV,-59,wifi-zone-ufam-1,-63,eduroam,-64,CETELI_WIFI,-64,VISITANTE_CETELI,-65,CETELI_TREINAMENTOS,-65,dlink-9A00,-66,CETELI_P&D,-66,S80,-85,SISREI,-86
TP4,99,TPV,-60,dlink-9A00,-60,CETELI_P&D,-61,VISITANTE_CETELI,-62,CETELI_TREINAMENTOS,-62,CETELI_WIFI,-63,eduroam,-67,wifi-zone-ufam-1,-67,S80,-85,lpmc_ft,-86
TP4,100,CETELI_P&D,-58,CETELI_WIFI,-58,VISITANTE_CETELI,-58,CETELI_TREINAMENTOS,-58,TPV,-62,eduroam,-63,wifi-zone-ufam-1,-63,dlink-9A00,-66,LAB_LME_2G,-85,SISREI,-85
TP4,101,CETELI_WIFI,-60,VISITANTE_CETELI,-60,CETELI_P&D,-60,TPV,-61,CETELI_TREINAMENTOS,-61,eduroam,-63,wifi-zone-ufam-1,-63,dlink-9A00,-66,S80,-83,lpmc_ft,-87
TP4,102,CETELI_WIFI,-57,VISITANTE_CETELI,-58,CETELI_TREINAMENTOS,-58,CETELI_P&D,-58,TPV,-60,eduroam,-62,wifi-zone-ufam-1,-62,dlink-9A00,-68,S80,-83,lpmc_ft,-89
TP4,103,CETELI_WIFI,-61,VISITANTE_CETELI,-61,CETELI_P&D,-61,CETELI_TREINAMENTOS,-62,eduroam,-64,wifi-zone-ufam-1,-64,dlink-9A00,-64,TPV,-65,IoT-zone-ufam,-90,EEGI_ADM,-92
TP4,104,CETELI_TREINAMENTOS,-60,CETELI_P&D,-60,CETELI_WIFI,-62,VISITANTE_CETELI,-62,eduroam,-63,wifi-zone-ufam-1,-63,TPV,-64,dlink-9A00,-68,S80,-84,lpmc_ft,-88
TP4,105,CETELI_WIFI,-54,CETELI_TREINAMENTOS,-55,CETELI_P&D,-55,VISITANTE_CETELI,-57,eduroam,-61,wifi-zone-ufam-1,-61,TPV,-63,dlink-9A00,-63,S80,-83,lpmc_ft,-88
TP4,106,VISITANTE_CETELI,-58,CETELI_P&D,-58,CETELI_WIFI,-59,CETELI_TREINAMENTOS,-59,eduroam,-62,wifi-zone-ufam-1,-62,TPV,-63,dlink-9A00,-69,IoT-zone-ufam,-87,lpmc_ft,-89
TP4,107,CETELI_WIFI,-55,CETELI_P&D,-55,VISITANTE_CETELI,-56,CETELI_TREINAMENTOS,-56,TPV,-60,eduroam,-63,wifi-zone-ufam-1,-63,dlink-9A00,-65,S80,-84,lpmc_ft,-89
TP4,108,TPV,-60,VISITANTE_CETELI,-62,CETELI_TREINAMENTOS,-62,CETELI_P&D,-62,dlink-9A00,-63,eduroam,-64,wifi-zone-ufam-1,-64,CETELI_WIFI,-64,S80,-83,lpmc_ft,-90
TP4,109,CETELI_P&D,-59,VISITANTE_CETELI,-61,CETELI_TREINAMENTOS,-61,TPV,-62,eduroam,-62,wifi-zone-ufam-1,-62,CETELI_WIFI,-62,dlink-9A00,-65,IoT-zone-ufam,-88,SISREI,-88
TP4,110,CETELI_WIFI,-61,CETELI_P&D,-61,TPV,-62,VISITANTE_CETELI,-62,CETELI_TREINAMENTOS,-62,dlink-9A00,-64,eduroam,-65,wifi-zone-ufam-1,-65,SISREI,-81,lpmc_ft,-89
TP4,111,TPV,-60,eduroam,-64,wifi-zone-ufam-1,-64,VISITANTE_CETELI,-65,CETELI_TREINAMENTOS,-65,CETELI_WIFI,-65,CETELI_P&D,-65,dlink-9A00,-67,SISREI,-83,lpmc_ft,-89
TP4,112,TPV,-59,CETELI_WIFI,-62,VISITANTE_CETELI,-62,CETELI_P&D,-62,eduroam,-63,wifi-zone-ufam-1,-63,CETELI_TREINAMENTOS,-63,dlink-9A00,-64,S80,-80,EEGI_ADM,-91
TP4,113,TPV,-60,CETELI_WIFI,-62,CETELI_P&D,-62,eduroam,-63,wifi-zone-ufam-1,-63,VISITANTE_CETELI,-63,CETELI_TREINAMENTOS,-64,lpmc_ft,-90,LAB_IND-4.0,-91,IoT-zone-ufam,-94
TP4,114,TPV,-60,VISITANTE_CETELI,-63,CETELI_TREINAMENTOS,-63,CETELI_WIFI,-63,CETELI_P&D,-63,eduroam,-64,wifi-zone-ufam-1,-64,dlink-9A00,-68,S80,-82,lpmc_ft,-88
TP4,115,eduroam,-63,wifi-zone-ufam-1,-63,CETELI_WIFI,-63,VISITANTE_CETELI,-63,CETELI_TREINAMENTOS,-63,CETELI_P&D,-63,dlink-9A00,-70,TPV,-72,S80,-81,SISREI,-87
TP4,116,TPV,-60,eduroam,-62,wifi-zone-ufam-1,-62,CETELI_TREINAMENTOS,-62,CETELI_P&D,-63,CETELI_WIFI,-64,VISITANTE_CETELI,-65,dlink-9A00,-67,S80,-82,lpmc_ft,-90
TP4,117,TPV,-61,eduroam,-62,wifi-zone-ufam-1,-62,CETELI_WIFI,-62,VISITANTE_CETELI,-62,CETELI_TREINAMENTOS,-63,CETELI_P&D,-63,dlink-9A00,-66,S80,-82,lpmc_ft,-88
TP4,118,TPV,-58,CETELI_TREINAMENTOS,-60,CETELI_WIFI,-61,VISITANTE_CETELI,-61,CETELI_P&D,-61,eduroam,-63,wifi-zone-ufam-1,-63,dlink-9A00,-70,S80,-80,lpmc_ft,-87
TP4,119,TPV,-61,CETELI_WIFI,-62,VISITANTE_CETELI,-63,CETELI_TREINAMENTOS,-63,CETELI_P&D,-63,eduroam,-64,wifi-zone-ufam-1,-64,BRITO_AP,-90,lpmc_ft,-91,IoT-zone-ufam,-91
TP4,120,CETELI_WIFI,-59,CETELI_TREINAMENTOS,-59,TPV,-60,VISITANTE_CETELI,-60,CETELI_P&D,-60,eduroam,-64,wifi-zone-ufam-1,-64,dlink-9A00,-70,S80,-84,lpmc_ft,-88
TP5,1,eduroam,-60,wifi-zone-ufam-1,-60,TPV,-64,CETELI_WIFI,-65,VISITANTE_CETELI,-66,CETELI_TREINAMENTOS,-67,CETELI_P&D,-67,dlink-9A00,-74,S80,-81,BRITO_AP,-84
TP5,2,eduroam,-58,wifi-zone-ufam-1,-58,TPV,-61,CETELI_WIFI,-68,VISITANTE_CETELI,-69,CETELI_TREINAMENTOS,-69,CETELI_P&D,-69,BRITO_AP,-82,EEGI_ADM,-86,IoT-zone-ufam,-86
TP5,3,eduroam,-59,wifi-zone-ufam-1,-59,TPV,-61,CETELI_P&D,-69,CETELI_WIFI,-70,CETELI_TREINAMENTOS,-70,VISITANTE_CETELI,-71,S80,-82,dlink-9A00,-84,BRITO_AP,-87
TP5,4,wifi-zone-ufam-1,-58,eduroam,-59,TPV,-60,CETELI_WIFI,-69,VISITANTE_CETELI,-69,CETELI_P&D,-69,CETELI_TREINAMENTOS,-70,dlink-9A00,-73,S80,-81,BRITO_AP,-82
TP5,5,eduroam,-58,wifi-zone-ufam-1,-58,TPV,-61,CETELI_WIFI,-69,CETELI_TREINAMENTOS,-69,CETELI_P&D,-69,VISITANTE_CETELI,-70,BRITO_AP,-84,EEGI_ADM,-85,lpmc_ft,-89
TP5,6,eduroam,-59,wifi-zone-ufam-1,-59,TPV,-60,CETELI_WIFI,-69,CETELI_TREINAMENTOS,-69,CETELI_P&D,-69,VISITANTE_CETELI,-70,S80,-81,BRITO_AP,-84,EEGI_ADM,-85
TP5,7,eduroam,-59,wifi-zone-ufam-1,-59,TPV,-60,VISITANTE_CETELI,-69,CETELI_WIFI,-70,CETELI_TREINAMENTOS,-70,CETELI_P&D,-70,S80,-81,BRITO_AP,-83,EEGI_ADM,-85
TP5,8,eduroam,-59,wifi-zone-ufam-1,-59,TPV,-61,CETELI_WIFI,-69,CETELI_TREINAMENTOS,-69,CETELI_P&D,-69,VISITANTE_CETELI,-70,BRITO_AP,-82,S80,-82,EEGI_ADM,-84
TP5,9,eduroam,-59,wifi-zone-ufam-1,-59,TPV,-60,CETELI_WIFI,-69,VISITANTE_CETELI,-69,CETELI_P&D,-69,CETELI_TREINAMENTOS,-71,BRITO_AP,-80,S80,-81,EEGI_ADM,-84
TP5,10,wifi-zone-ufam-1,-58,eduroam,-59,TPV,-60,CETELI_P&D,-67,CETELI_WIFI,-68,CETELI_TREINAMENTOS,-68,VISITANTE_CETELI,-70,S80,-82,BRITO_AP,-83,dlink-9A00,-84
TP5,11,eduroam,-59,wifi-zone-ufam-1,-59,TPV,-61,CETELI_WIFI,-69,VISITANTE_CETELI,-71,CETELI_P&D,-71,dlink-9A00,-73,CETELI_TREINAMENTOS,-73,S80,-81,BRITO_AP,-83
TP5,12,eduroam,-59,wifi-zone-ufam-1,-59,TPV,-61,CETELI_TREINAMENTOS,-66,CETELI_P&D,-66,CETELI_WIFI,-67,VISITANTE_CETELI,-68,BRITO_AP,-81,S80,-81,EEGI_ADM,-84
TP5,13,eduroam,-59,wifi-zone-ufam-1,-59,TPV,-60,CETELI_WIFI,-70,CETELI_TREINAMENTOS,-70,CETELI_P&D,-70,VISITANTE_CETELI,-71,dlink-9A00,-73,BRITO_AP,-81,S80,-81
TP5,14,eduroam,-59,wifi-zone-ufam-1,-59,TPV,-60,VISITANTE_CETELI,-69,CETELI_WIFI,-69,CETELI_TREINAMENTOS,-69,CETELI_P&D,-69,dlink-9A00,-73,BRITO_AP,-84,SISREI,-84
TP5,15,eduroam,-58,wifi-zone-ufam-1,-58,TPV,-61,CETELI_P&D,-72,dlink-9A00,-73,CETELI_TREINAMENTOS,-73,CETELI_WIFI,-73,VISITANTE_CETELI,-73,S80,-82,BRITO_AP,-83
TP5,16,eduroam,-58,wifi-zone-ufam-1,-58,TPV,-61,CETELI_TREINAMENTOS,-67,CETELI_WIFI,-68,VISITANTE_CETELI,-68,CETELI_P&D,-68,BRITO_AP,-83,dlink-9A00,-83,S80,-83
TP5,17,wifi-zone-ufam-1,-58,eduroam,-59,TPV,-62,VISITANTE_CETELI,-68,CETELI_TREINAMENTOS,-68,CETELI_WIFI,-69,CETELI_P&D,-69,dlink-9A00,-75,BRITO_AP,-83,EEGI_ADM,-85
TP5,18,wifi-zone-ufam-1,-59,eduroam,-60,TPV,-62,CETELI_TREINAMENTOS,-67,CETELI_WIFI,-68,VISITANTE_CETELI,-68,CETELI_P&D,-68,dlink-9A00,-76,S80,-82,BRITO_AP,-83
TP5,19,TPV,-57,eduroam,-58,wifi-zone-ufam-1,-58,CETELI_P&D,-66,VISITANTE_CETELI,-67,CETELI_WIFI,-67,CETELI_TREINAMENTOS,-68,BRITO_AP,-82,EEGI_ADM,-83,S80,-83
TP5,20,TPV,-56,eduroam,-58,wifi-zone-ufam-1,-58,CETELI_WIFI,-69,CETELI_TREINAMENTOS,-69,CETELI_P&D,-69,VISITANTE_CETELI,-70,EEGI_ADM,-84,BRITO_AP,-85,IoT-zone-ufam,-87
TP5,21,eduroam,-58,wifi-zone-ufam-1,-58,TPV,-60,VISITANTE_CETELI,-70,CETELI_TREINAMENTOS,-71,CETELI_WIFI,-71,CETELI_P&D,-71,EEGI_ADM,-83,BRITO_AP,-84,IoT-zone-ufam,-86
TP5,22,eduroam,-58,wifi-zone-ufam-1,-58,TPV,-61,dlink-9A00,-66,CETELI_WIFI,-68,CETELI_TREINAMENTOS,-68,CETELI_P&D,-68,VISITANTE_CETELI,-69,EEGI_ADM,-82,BRITO_AP,-84
TP5,23,wifi-zone-ufam-1,-58,eduroam,-59,TPV,-62,CETELI_P&D,-67,CETELI_WIFI,-68,VISITANTE_CETELI,-68,CETELI_TREINAMENTOS,-68,dlink-9A00,-82,S80,-82,EEGI_ADM,-83
TP5,24,eduroam,-58,wifi-zone-ufam-1,-58,TPV,-60,CETELI_P&D,-67,CETELI_WIFI,-68,VISITANTE_CETELI,-68,CETELI_TREINAMENTOS,-69,BRITO_AP,-83,S80,-85,EEGI_ADM,-86
TP5,25,TPV,-57,eduroam,-58,wifi-zone-ufam-1,-58,CETELI_WIFI,-69,CETELI_TREINAMENTOS,-69,CETELI_P&D,-70,VISITANTE_CETELI,-71,S80,-79,dlink-9A00,-80,EEGI_ADM,-84
TP5,26,TPV,-58,eduroam,-59,wifi-zone-ufam-1,-59,CETELI_P&D,-68,CETELI_WIFI,-70,VISITANTE_CETELI,-70,CETELI_TREINAMENTOS,-71,dlink-9A00,-79,EEGI_ADM,-84,lpmc_ft,-85
TP5,27,TPV,-56,eduroam,-61,wifi-zone-ufam-1,-61,CETELI_WIFI,-67,VISITANTE_CETELI,-67,CETELI_P&D,-67,CETELI_TREINAMENTOS,-68,dlink-9A00,-74,BRITO_AP,-82,EEGI_ADM,-85
TP5,28,TPV,-60,eduroam,-60,wifi-zone-ufam-1,-60,VISITANTE_CETELI,-70,CETELI_WIFI,-70,CETELI_TREINAMENTOS,-70,CETELI_P&D,-71,dlink-9A00,-80,EEGI_ADM,-82,IoT-zone-ufam,-86
TP5,29,TPV,-59,eduroam,-60,wifi-zone-ufam-1,-60,CETELI_TREINAMENTOS,-68,VISITANTE_CETELI,-69,CETELI_WIFI,-69,CETELI_P&D,-71,dlink-9A00,-75,S80,-80,BRITO_AP,-82
TP5,30,wifi-zone-ufam-1,-61,TPV,-62,eduroam,-62,CETELI_WIFI,-67,CETELI_TREINAMENTOS,-68,CETELI_P&D,-68,VISITANTE_CETELI,-69,S80,-78,lpmc_ft,-80,BRITO_AP,-84
TP5,31,TPV,-59,eduroam,-62,wifi-zone-ufam-1,-62,CETELI_WIFI,-68,VISITANTE_CETELI,-68,CETELI_TREINAMENTOS,-68,CETELI_P&D,-70,S80,-79,BRITO_AP,-84,dlink-9A00,-84
TP5,32,TPV,-57,wifi-zone-ufam-1,-60,eduroam,-61,CETELI_WIFI,-70,CETELI_TREINAMENTOS,-70,CETELI_P&D,-70,VISITANTE_CETELI,-71,lpmc_ft,-83,BRITO_AP,-84,dlink-9A00,-84
TP5,33,TPV,-58,eduroam,-59,wifi-zone-ufam-1,-59,CETELI_TREINAMENTOS,-68,CETELI_P&D,-68,CETELI_WIFI,-69,VISITANTE_CETELI,-69,S80,-80,dlink-9A00,-83,BRITO_AP,-84
TP5,34,eduroam,-60,wifi-zone-ufam-1,-60,TPV,-63,dlink-9A00,-69,VISITANTE_CETELI,-70,CETELI_TREINAMENTOS,-70,CETELI_P&D,-70,CETELI_WIFI,-71,S80,-80,BRITO_AP,-84
TP5,35,eduroam,-58,wifi-zone-ufam-1,-58,TPV,-59,VISITANTE_CETELI,-66,CETELI_WIFI,-67,CETELI_TREINAMENTOS,-69,CETELI_P&D,-70,S80,-79,BRITO_AP,-81,EEGI_ADM,-85
TP5,36,TPV,-57,eduroam,-60,wifi-zone-ufam-1,-60,CETELI_TREINAMENTOS,-70,CETELI_WIFI,-71,VISITANTE_CETELI,-71,CETELI_P&D,-71,S80,-80,BRITO_AP,-83,EEGI_ADM,-84
TP5,37,TPV,-60,eduroam,-60,wifi-zone-ufam-1,-60,CETELI_WIFI,-68,CETELI_TREINAMENTOS,-68,CETELI_P&D,-68,VISITANTE_CETELI,-68,S80,-81,EEGI_ADM,-84,lpmc_ft,-86
TP5,38,TPV,-58,eduroam,-60,wifi-zone-ufam-1,-60,CETELI_P&D,-68,CETELI_WIFI,-68,VISITANTE_CETELI,-69,CETELI_TREINAMENTOS,-69,BRITO_AP,-86,lpmc_ft,-89,LAB_IND-4.0,-89
TP5,39,TPV,-58,eduroam,-59,wifi-zone-ufam-1,-59,VISITANTE_CETELI,-68,CETELI_P&D,-68,CETELI_WIFI,-69,CETELI_TREINAMENTOS,-69,BRITO_AP,-83,EEGI_ADM,-84,lpmc_ft,-86
TP5,40,TPV,-59,eduroam,-60,wifi-zone-ufam-1,-60,VISITANTE_CETELI,-68,CETELI_TREINAMENTOS,-68,CETELI_P&D,-68,CETELI_WIFI,-69,dlink-9A00,-81,S80,-81,EEGI_ADM,-83
TP5,41,TPV,-58,eduroam,-59,wifi-zone-ufam-1,-59,CETELI_TREINAMENTOS,-67,CETELI_P&D,-67,VISITANTE_CETELI,-68,CETELI_WIFI,-68,dlink-9A00,-73,EEGI_ADM,-84,BRITO_AP,-84
TP5,42,TPV,-56,eduroam,-57,wifi-zone-ufam-1,-57,VISITANTE_CETELI,-70,CETELI_WIFI,-70,CETELI_TREINAMENTOS,-70,CETELI_P&D,-70,dlink-9A00,-80,BRITO_AP,-82,EEGI_ADM,-85
TP5,43,TPV,-57,eduroam,-59,wifi-zone-ufam-1,-59,CETELI_P&D,-66,CETELI_WIFI,-68,VISITANTE_CETELI,-68,CETELI_TREINAMENTOS,-68,dlink-9A00,-77,S80,-80,BRITO_AP,-81
TP5,44,TPV,-58,eduroam,-58,wifi-zone-ufam-1,-58,CETELI_TREINAMENTOS,-67,CETELI_WIFI,-70,VISITANTE_CETELI,-70,CETELI_P&D,-70,S80,-80,BRITO_AP,-83,lpmc_ft,-85
TP5,45,eduroam,-58,wifi-zone-ufam-1,-58,TPV,-60,CETELI_TREINAMENTOS,-67,CETELI_P&D,-68,VISITANTE_CETELI,-69,CETELI_WIFI,-69,dlink-9A00,-81,EEGI_ADM,-84,lpmc_ft,-85
TP5,46,eduroam,-57,wifi-zone-ufam-1,-57,TPV,-61,VISITANTE_CETELI,-68,CETELI_P&D,-68,CETELI_WIFI,-69,CETELI_TREINAMENTOS,-69,lpmc_ft,-81,BRITO_AP,-83,EEGI_ADM,-84
TP5,47,eduroam,-59,wifi-zone-ufam-1,-59,TPV,-62,VISITANTE_CETELI,-72,CETELI_TREINAMENTOS,-72,CETELI_WIFI,-72,CETELI_P&D,-72,EEGI_ADM,-85,BRITO_AP,-86,IoT-zone-ufam,-86
TP5,48,eduroam,-58,wifi-zone-ufam-1,-58,TPV,-61,CETELI_TREINAMENTOS,-68,CETELI_WIFI,-69,VISITANTE_CETELI,-69,CETELI_P&D,-70,dlink-9A00,-73,S80,-80,BRITO_AP,-84
TP5,49,wifi-zone-ufam-1,-57,eduroam,-58,TPV,-60,VISITANTE_CETELI,-70,CETELI_TREINAMENTOS,-70,CETELI_WIFI,-71,CETELI_P&D,-71,dlink-9A00,-72,S80,-81,EEGI_ADM,-83
TP5,50,eduroam,-59,wifi-zone-ufam-1,-59,TPV,-62,CETELI_P&D,-70,VISITANTE_CETELI,-71,CETELI_TREINAMENTOS,-71,CETELI_WIFI,-72,dlink-9A00,-78,S80,-82,BRITO_AP,-84
TP5,51,eduroam,-59,wifi-zone-ufam-1,-59,CETELI_WIFI,-71,CETELI_P&D,-71,VISITANTE_CETELI,-71,CETELI_TREINAMENTOS,-71,dlink-9A00,-80,S80,-81,EEGI_ADM,-82,BRITO_AP,-86
TP5,52,eduroam,-60,wifi-zone-ufam-1,-60,TPV,-63,CETELI_TREINAMENTOS,-71,CETELI_WIFI,-72,VISITANTE_CETELI,-72,CETELI_P&D,-74,EEGI_ADM,-81,BRITO_AP,-83,S80,-83
TP5,53,TPV,-60,eduroam,-61,wifi-zone-ufam-1,-61,VISITANTE_CETELI,-69,CETELI_WIFI,-69,CETELI_TREINAMENTOS,-69,CETELI_P&D,-69,dlink-9A00,-74,S80,-80,EEGI_ADM,-82
TP5,54,TPV,-58,eduroam,-63,wifi-zone-ufam-1,-63,CETELI_P&D,-69,VISITANTE_CETELI,-70,CETELI_WIFI,-70,CETELI_TREINAMENTOS,-70,S80,-79,BRITO_AP,-83,EEGI_ADM,-83
TP5,55,TPV,-57,eduroam,-62,wifi-zone-ufam-1,-62,VISITANTE_CETELI,-69,CETELI_P&D,-70,CETELI_TREINAMENTOS,-71,CETELI_WIFI,-72,S80,-81,dlink-9A00,-82,IoT-zone-ufam,-86
TP5,56,eduroam,-60,wifi-zone-ufam-1,-60,TPV,-63,VISITANTE_CETELI,-71,CETELI_WIFI,-71,CETELI_TREINAMENTOS,-71,CETELI_P&D,-71,S80,-81,BRITO_AP,-83,EEGI_ADM,-85
TP5,57,TPV,-57,wifi-zone-ufam-1,-59,eduroam,-60,VISITANTE_CETELI,-67,CETELI_WIFI,-67,CETELI_TREINAMENTOS,-67,CETELI_P&D,-67,S80,-77,lpmc_ft,-82,EEGI_ADM,-83
TP5,58,wifi-zone-ufam-1,-58,TPV,-59,eduroam,-59,CETELI_WIFI,-69,VISITANTE_CETELI,-69,CETELI_P&D,-69,CETELI_TREINAMENTOS,-71,dlink-9A00,-76,lpmc_ft,-82,EEGI_ADM,-86
TP5,59,TPV,-62,eduroam,-66,wifi-zone-ufam-1,-66,CETELI_WIFI,-68,CETELI_P&D,-68,VISITANTE_CETELI,-69,CETELI_TREINAMENTOS,-69,dlink-9A00,-75,S80,-79,EEGI_ADM,-81
TP5,60,eduroam,-60,wifi-zone-ufam-1,-60,TPV,-61,CETELI_WIFI,-67,VISITANTE_CETELI,-67,CETELI_TREINAMENTOS,-68,CETELI_P&D,-68,dlink-9A00,-77,S80,-80,BRITO_AP,-84
TP5,61,eduroam,-59,wifi-zone-ufam-1,-59,TPV,-61,CETELI_TREINAMENTOS,-65,CETELI_WIFI,-66,VISITANTE_CETELI,-66,CETELI_P&D,-66,EEGI_ADM,-83,BRITO_AP,-84,S80,-84
TP5,62,eduroam,-58,wifi-zone-ufam-1,-58,TPV,-60,CETELI_WIFI,-66,VISITANTE_CETELI,-67,CETELI_TREINAMENTOS,-67,CETELI_P&D,-67,BRITO_AP,-80,EEGI_ADM,-84,lpmc_ft,-86
TP5,63,eduroam,-58,wifi-zone-ufam-1,-58,TPV,-60,VISITANTE_CETELI,-70,CETELI_P&D,-70,CETELI_WIFI,-71,CETELI_TREINAMENTOS,-71,S80,-79,EEGI_ADM,-82,BRITO_AP,-83
TP5,64,TPV,-60,eduroam,-60,wifi-zone-ufam-1,-60,CETELI_WIFI,-68,CETELI_P&D,-69,VISITANTE_CETELI,-69,CETELI_TREINAMENTOS,-70,EEGI_ADM,-83,lpmc_ft,-83,BRITO_AP,-86
TP5,65,TPV,-57,eduroam,-61,wifi-zone-ufam-1,-61,VISITANTE_CETELI,-66,CETELI_WIFI,-66,CETELI_P&D,-66,CETELI_TREINAMENTOS,-67,S80,-78,dlink-9A00,-79,BRITO_AP,-83
TP5,66,eduroam,-59,wifi-zone-ufam-1,-59,TPV,-63,VISITANTE_CETELI,-69,CETELI_WIFI,-69,CETELI_TREINAMENTOS,-69,CETELI_P&D,-70,dlink-9A00,-76,S80,-79,lpmc_ft,-83
TP5,67,eduroam,-60,wifi-zone-ufam-1,-60,TPV,-64,CETELI_WIFI,-69,CETELI_P&D,-69,VISITANTE_CETELI,-70,CETELI_TREINAMENTOS,-70,S80,-78,EEGI_ADM,-85,lpmc_ft,-85
